IDCASA	CP	ESR_DATETIME	HABITACION
35	48600	2015-07-03 20:14:41	Baño pequeño
35	48600	2015-07-03 20:34:01	Entrada
35	48600	2015-07-03 20:34:05	Baño pequeño
35	48600	2015-07-03 20:34:40	Puerta
35	48600	2015-07-03 20:34:40	Puerta
35	48600	2015-07-03 20:34:40	Puerta
35	48600	2015-07-03 20:34:40	Puerta
35	48600	2015-07-03 20:34:41	Puerta
35	48600	2015-07-03 20:40:14	Entrada
35	48600	2015-07-03 20:40:25	Salon
35	48600	2015-07-03 20:44:56	Entrada
35	48600	2015-07-03 20:46:53	Salon
35	48600	2015-07-03 20:50:46	Entrada
35	48600	2015-07-03 20:59:23	Entrada
35	48600	2015-07-03 21:11:28	Entrada
35	48600	2015-07-03 21:11:30	Salon
35	48600	2015-07-03 21:11:32	Entrada
35	48600	2015-07-03 21:11:41	Cocina
35	48600	2015-07-03 21:34:02	Baño pequeño
35	48600	2015-07-03 21:34:47	Entrada
35	48600	2015-07-03 21:35:53	Salon
35	48600	2015-07-03 21:41:41	Salon
35	48600	2015-07-03 21:41:41	Baño pequeño
35	48600	2015-07-03 21:41:41	Baño pequeño
35	48600	2015-07-03 21:48:54	Entrada
35	48600	2015-07-03 21:52:55	Puerta
35	48600	2015-07-03 21:52:56	Puerta
35	48600	2015-07-03 21:52:56	Puerta
35	48600	2015-07-03 21:52:56	Puerta
35	48600	2015-07-03 21:52:56	Puerta
35	48600	2015-07-03 21:56:36	Puerta
35	48600	2015-07-03 21:56:36	Puerta
35	48600	2015-07-03 21:56:36	Puerta
35	48600	2015-07-03 21:56:36	Puerta
35	48600	2015-07-03 21:56:37	Puerta
35	48600	2015-07-03 21:56:37	Puerta
35	48600	2015-07-03 21:56:38	Entrada
35	48600	2015-07-03 21:57:24	Salon
35	48600	2015-07-03 22:12:27	Entrada
35	48600	2015-07-03 22:23:35	Salon
35	48600	2015-07-03 22:38:59	Salon
35	48600	2015-07-03 22:46:00	Entrada
35	48600	2015-07-03 22:58:32	Entrada
35	48600	2015-07-03 23:05:10	Entrada
35	48600	2015-07-03 23:16:40	Entrada
35	48600	2015-07-03 23:17:53	Salon
35	48600	2015-07-03 23:20:24	Entrada
35	48600	2015-07-03 23:26:40	Entrada
35	48600	2015-07-03 23:33:11	Entrada
35	48600	2015-07-03 23:37:58	Salon
35	48600	2015-07-04 00:04:48	Salon
35	48600	2015-07-04 00:08:43	Baño pequeño
35	48600	2015-07-04 00:10:36	Salon
35	48600	2015-07-04 00:15:57	Entrada
35	48600	2015-07-04 00:24:09	Entrada
35	48600	2015-07-04 00:33:26	Entrada
35	48600	2015-07-04 00:46:42	Entrada
35	48600	2015-07-04 00:52:48	Entrada
35	48600	2015-07-04 00:58:36	Salon
35	48600	2015-07-04 01:03:27	Entrada
35	48600	2015-07-04 01:08:45	Entrada
35	48600	2015-07-04 01:20:24	Entrada
35	48600	2015-07-04 01:37:51	Entrada
35	48600	2015-07-04 01:44:57	Entrada
35	48600	2015-07-04 01:48:40	Salon
35	48600	2015-07-04 01:49:38	Entrada
35	48600	2015-07-04 01:50:42	Baño pequeño
35	48600	2015-07-04 09:50:52	Baño pequeño
35	48600	2015-07-04 09:51:37	Entrada
35	48600	2015-07-04 09:51:40	Salon
35	48600	2015-07-04 09:51:41	Entrada
35	48600	2015-07-04 09:52:21	Salon
35	48600	2015-07-04 10:42:04	Cocina
35	48600	2015-07-04 10:59:07	Cocina
35	48600	2015-07-04 10:59:09	Entrada
35	48600	2015-07-04 10:59:21	Puerta
35	48600	2015-07-04 10:59:22	Puerta
35	48600	2015-07-04 10:59:22	Puerta
35	48600	2015-07-04 10:59:22	Puerta
35	48600	2015-07-04 10:59:22	Puerta
35	48600	2015-07-04 10:59:25	Cocina
35	48600	2015-07-04 11:02:20	Entrada
35	48600	2015-07-04 11:03:47	Puerta
35	48600	2015-07-04 11:03:48	Puerta
35	48600	2015-07-04 11:03:48	Puerta
35	48600	2015-07-04 11:03:48	Puerta
35	48600	2015-07-04 11:03:48	Puerta
35	48600	2015-07-04 11:17:17	Cocina
35	48600	2015-07-04 11:17:37	Entrada
35	48600	2015-07-04 11:17:50	Salon
35	48600	2015-07-04 11:20:26	Baño pequeño
35	48600	2015-07-04 11:45:30	Baño pequeño
35	48600	2015-07-04 12:41:16	Habitación 1
35	48600	2015-07-04 12:49:36	Habitación 1
35	48600	2015-07-04 12:58:52	Baño pequeño
35	48600	2015-07-04 13:00:00	Habitación 1
35	48600	2015-07-04 13:03:57	Baño pequeño
35	48600	2015-07-04 13:03:59	Entrada
35	48600	2015-07-04 13:05:50	Salon
35	48600	2015-07-04 13:21:33	Entrada
35	48600	2015-07-04 13:21:34	Salon
35	48600	2015-07-04 13:21:36	Entrada
35	48600	2015-07-04 13:21:38	Salon
35	48600	2015-07-04 13:22:05	Baño pequeño
35	48600	2015-07-04 13:42:54	Cocina
35	48600	2015-07-04 13:56:25	Cocina
35	48600	2015-07-04 14:58:03	Entrada
35	48600	2015-07-04 14:59:21	Salon
35	48600	2015-07-04 15:03:33	Baño pequeño
35	48600	2015-07-04 15:14:51	Baño pequeño
35	48600	2015-07-04 15:18:35	Entrada
35	48600	2015-07-04 15:18:38	Salon
35	48600	2015-07-04 15:18:43	Entrada
35	48600	2015-07-04 15:37:45	Entrada
35	48600	2015-07-04 15:39:18	Salon
35	48600	2015-07-04 15:39:25	Baño pequeño
35	48600	2015-07-04 15:42:30	Entrada
35	48600	2015-07-04 15:42:33	Salon
35	48600	2015-07-04 15:42:34	Entrada
35	48600	2015-07-04 15:42:37	Salon
35	48600	2015-07-04 15:47:04	Entrada
35	48600	2015-07-04 15:54:38	Entrada
35	48600	2015-07-04 16:08:29	Entrada
35	48600	2015-07-04 16:17:36	Entrada
35	48600	2015-07-04 16:30:54	Entrada
35	48600	2015-07-04 16:31:48	Salon
35	48600	2015-07-04 16:58:17	Entrada
35	48600	2015-07-04 16:58:18	Salon
35	48600	2015-07-04 16:58:21	Entrada
35	48600	2015-07-04 17:15:46	Entrada
35	48600	2015-07-04 17:16:37	Salon
35	48600	2015-07-04 17:17:41	Puerta
35	48600	2015-07-04 17:17:41	Puerta
35	48600	2015-07-04 17:17:41	Puerta
35	48600	2015-07-04 17:17:41	Puerta
35	48600	2015-07-04 17:17:42	Puerta
35	48600	2015-07-04 17:18:08	Puerta
35	48600	2015-07-04 17:18:08	Puerta
35	48600	2015-07-04 17:18:08	Puerta
35	48600	2015-07-04 17:18:08	Puerta
35	48600	2015-07-04 17:18:08	Puerta
35	48600	2015-07-04 17:19:33	Puerta
35	48600	2015-07-04 17:19:33	Puerta
35	48600	2015-07-04 17:19:33	Puerta
35	48600	2015-07-04 17:19:33	Puerta
35	48600	2015-07-04 17:19:33	Puerta
35	48600	2015-07-04 20:44:17	Puerta
35	48600	2015-07-04 20:44:17	Puerta
35	48600	2015-07-04 20:44:17	Puerta
35	48600	2015-07-04 20:44:17	Puerta
35	48600	2015-07-04 20:44:20	Entrada
35	48600	2015-07-04 20:56:54	Habitación 2
35	48600	2015-07-04 20:59:59	Baño pequeño
35	48600	2015-07-04 21:12:33	Cocina
35	48600	2015-07-04 21:30:00	Entrada
35	48600	2015-07-04 21:30:10	Salon
35	48600	2015-07-04 21:37:09	Entrada
35	48600	2015-07-04 21:45:38	Entrada
35	48600	2015-07-04 21:52:55	Entrada
35	48600	2015-07-04 22:07:52	Entrada
35	48600	2015-07-04 22:20:20	Entrada
35	48600	2015-07-04 22:44:33	Entrada
35	48600	2015-07-04 22:55:56	Entrada
35	48600	2015-07-04 22:59:54	Salon
35	48600	2015-07-04 23:00:07	Baño pequeño
35	48600	2015-07-04 23:02:39	Entrada
35	48600	2015-07-04 23:02:42	Salon
35	48600	2015-07-04 23:02:44	Entrada
35	48600	2015-07-04 23:02:54	Salon
35	48600	2015-07-04 23:07:58	Entrada
35	48600	2015-07-04 23:15:32	Entrada
35	48600	2015-07-04 23:19:28	Salon
35	48600	2015-07-04 23:20:28	Entrada
35	48600	2015-07-04 23:44:09	Entrada
35	48600	2015-07-04 23:53:58	Entrada
35	48600	2015-07-04 23:58:11	Salon
35	48600	2015-07-05 00:00:16	Entrada
35	48600	2015-07-05 00:29:03	Entrada
35	48600	2015-07-05 00:31:52	Salon
35	48600	2015-07-05 00:31:59	Baño pequeño
35	48600	2015-07-05 00:37:38	Entrada
35	48600	2015-07-05 00:37:41	Salon
35	48600	2015-07-05 00:37:42	Entrada
35	48600	2015-07-05 00:37:46	Salon
35	48600	2015-07-05 00:48:07	Entrada
35	48600	2015-07-05 01:19:29	Entrada
35	48600	2015-07-05 01:23:49	Salon
35	48600	2015-07-05 01:32:16	Baño pequeño
35	48600	2015-07-05 01:34:26	Entrada
35	48600	2015-07-05 09:14:58	Habitación 1
35	48600	2015-07-05 09:24:07	Baño pequeño
35	48600	2015-07-05 09:40:38	Cocina
35	48600	2015-07-05 10:00:17	Cocina
35	48600	2015-07-05 10:37:26	Entrada
35	48600	2015-07-05 10:37:28	Salon
35	48600	2015-07-05 10:42:03	Entrada
35	48600	2015-07-05 11:00:20	Baño pequeño
35	48600	2015-07-05 11:15:04	Baño pequeño
35	48600	2015-07-05 11:45:23	Baño pequeño
35	48600	2015-07-05 11:46:41	Entrada
35	48600	2015-07-05 11:46:48	Baño pequeño
35	48600	2015-07-05 12:00:10	Baño pequeño
35	48600	2015-07-05 12:00:11	Entrada
35	48600	2015-07-05 12:28:23	Entrada
35	48600	2015-07-05 12:28:25	Salon
35	48600	2015-07-05 12:28:27	Entrada
35	48600	2015-07-05 12:28:58	Salon
35	48600	2015-07-05 12:33:24	Baño pequeño
35	48600	2015-07-05 12:44:42	Baño pequeño
35	48600	2015-07-05 13:01:45	Baño pequeño
35	48600	2015-07-05 13:13:06	Baño pequeño
35	48600	2015-07-05 13:22:15	Baño pequeño
35	48600	2015-07-05 13:27:56	Baño pequeño
35	48600	2015-07-05 13:28:32	Entrada
35	48600	2015-07-05 13:28:39	Baño pequeño
35	48600	2015-07-05 13:39:14	Entrada
35	48600	2015-07-05 13:39:26	Salon
35	48600	2015-07-05 13:42:01	Entrada
35	48600	2015-07-05 13:42:07	Salon
35	48600	2015-07-05 13:56:09	Cocina
35	48600	2015-07-05 14:14:28	Baño pequeño
35	48600	2015-07-05 14:16:24	Entrada
35	48600	2015-07-05 14:43:35	Entrada
35	48600	2015-07-05 14:43:45	Salon
35	48600	2015-07-05 14:43:50	Baño pequeño
35	48600	2015-07-05 14:47:56	Entrada
35	48600	2015-07-05 14:47:59	Salon
35	48600	2015-07-05 14:48:00	Entrada
35	48600	2015-07-05 14:50:20	Baño pequeño
35	48600	2015-07-05 14:50:21	Entrada
35	48600	2015-07-05 14:50:23	Salon
35	48600	2015-07-05 14:50:25	Entrada
35	48600	2015-07-05 15:07:20	Entrada
35	48600	2015-07-05 15:12:01	Salon
35	48600	2015-07-05 15:18:05	Entrada
35	48600	2015-07-05 15:26:25	Entrada
35	48600	2015-07-05 15:38:14	Entrada
35	48600	2015-07-05 15:38:15	Salon
35	48600	2015-07-05 15:38:18	Entrada
35	48600	2015-07-05 15:38:19	Salon
35	48600	2015-07-05 15:40:11	Baño pequeño
35	48600	2015-07-05 15:40:37	Habitación 2
35	48600	2015-07-05 15:46:00	Habitación 2
35	48600	2015-07-05 15:57:42	Baño pequeño
35	48600	2015-07-05 15:57:44	Entrada
35	48600	2015-07-05 15:58:10	Salon
35	48600	2015-07-05 15:58:21	Baño pequeño
35	48600	2015-07-05 15:58:27	Habitación 2
35	48600	2015-07-05 16:00:09	Puerta
35	48600	2015-07-05 16:00:09	Puerta
35	48600	2015-07-05 16:00:09	Puerta
35	48600	2015-07-05 16:00:09	Puerta
35	48600	2015-07-05 16:00:09	Puerta
35	48600	2015-07-05 16:01:29	Puerta
35	48600	2015-07-05 16:01:29	Puerta
35	48600	2015-07-05 16:01:29	Puerta
35	48600	2015-07-05 16:01:29	Puerta
35	48600	2015-07-05 16:01:29	Puerta
35	48600	2015-07-05 21:30:42	Puerta
35	48600	2015-07-05 21:30:42	Puerta
35	48600	2015-07-05 21:30:43	Puerta
35	48600	2015-07-05 21:30:43	Puerta
35	48600	2015-07-05 21:30:43	Entrada
35	48600	2015-07-05 21:32:03	Baño pequeño
35	48600	2015-07-05 21:37:53	Baño pequeño
35	48600	2015-07-05 21:41:04	Entrada
35	48600	2015-07-05 21:41:20	Baño pequeño
35	48600	2015-07-05 21:44:36	Entrada
35	48600	2015-07-05 21:44:42	Baño pequeño
35	48600	2015-07-05 21:54:09	Habitación 2
35	48600	2015-07-05 21:55:39	Baño pequeño
35	48600	2015-07-05 22:02:21	Cocina
35	48600	2015-07-05 22:10:43	Cocina
35	48600	2015-07-05 22:23:53	Cocina
35	48600	2015-07-05 22:25:02	Entrada
35	48600	2015-07-05 22:38:24	Entrada
35	48600	2015-07-05 22:38:33	Salon
35	48600	2015-07-05 22:47:10	Entrada
35	48600	2015-07-05 22:57:30	Entrada
35	48600	2015-07-05 23:08:55	Entrada
35	48600	2015-07-05 23:30:11	Entrada
35	48600	2015-07-06 00:11:57	Entrada
35	48600	2015-07-06 00:18:29	Entrada
35	48600	2015-07-06 00:31:08	Entrada
35	48600	2015-07-06 00:36:28	Entrada
35	48600	2015-07-06 00:45:06	Entrada
35	48600	2015-07-06 00:53:17	Entrada
35	48600	2015-07-06 00:53:52	Salon
35	48600	2015-07-06 00:53:56	Baño pequeño
35	48600	2015-07-06 00:59:17	Entrada
35	48600	2015-07-06 00:59:20	Salon
35	48600	2015-07-06 00:59:21	Entrada
35	48600	2015-07-06 01:09:06	Entrada
35	48600	2015-07-06 01:09:09	Salon
35	48600	2015-07-06 01:09:10	Entrada
35	48600	2015-07-06 01:11:26	Salon
35	48600	2015-07-06 01:18:25	Entrada
35	48600	2015-07-06 01:26:17	Entrada
35	48600	2015-07-06 01:33:25	Entrada
35	48600	2015-07-06 01:50:56	Entrada
35	48600	2015-07-06 01:54:13	Salon
35	48600	2015-07-06 01:54:26	Baño pequeño
35	48600	2015-07-06 02:00:09	Baño pequeño
35	48600	2015-07-06 02:00:37	Cocina
35	48600	2015-07-06 02:01:15	Baño pequeño
35	48600	2015-07-06 02:01:55	Habitación 1
35	48600	2015-07-06 03:53:32	Habitación 1
35	48600	2015-07-06 05:40:54	Habitación 1
35	48600	2015-07-06 07:08:48	Habitación 1
35	48600	2015-07-06 07:24:45	Habitación 1
35	48600	2015-07-06 08:11:54	Habitación 1
35	48600	2015-07-06 08:48:47	Baño pequeño
35	48600	2015-07-06 08:59:09	Baño pequeño
35	48600	2015-07-06 09:09:37	Cocina
35	48600	2015-07-06 09:25:58	Cocina
35	48600	2015-07-06 09:35:55	Entrada
35	48600	2015-07-06 09:35:57	Salon
35	48600	2015-07-06 09:36:32	Entrada
35	48600	2015-07-06 09:36:59	Salon
35	48600	2015-07-06 09:41:33	Baño pequeño
35	48600	2015-07-06 09:42:31	Habitación 2
35	48600	2015-07-06 09:53:50	Baño pequeño
35	48600	2015-07-06 09:54:45	Entrada
35	48600	2015-07-06 09:59:00	Baño pequeño
35	48600	2015-07-06 10:00:09	Entrada
35	48600	2015-07-06 10:00:18	Puerta
35	48600	2015-07-06 10:00:18	Puerta
35	48600	2015-07-06 10:00:18	Puerta
35	48600	2015-07-06 10:00:18	Puerta
35	48600	2015-07-06 10:00:18	Puerta
35	48600	2015-07-06 10:02:01	Baño pequeño
35	48600	2015-07-06 10:02:26	Habitación 1
35	48600	2015-07-06 10:12:25	Baño pequeño
35	48600	2015-07-06 10:12:46	Entrada
35	48600	2015-07-06 10:12:48	Salon
35	48600	2015-07-06 10:12:49	Entrada
35	48600	2015-07-06 10:12:53	Salon
35	48600	2015-07-06 10:14:04	Baño pequeño
35	48600	2015-07-06 10:21:47	Baño pequeño
35	48600	2015-07-06 10:29:51	Entrada
35	48600	2015-07-06 10:31:40	Salon
35	48600	2015-07-06 10:35:23	Baño pequeño
35	48600	2015-07-06 10:37:59	Cocina
35	48600	2015-07-06 10:38:10	Entrada
35	48600	2015-07-06 10:38:25	Salon
35	48600	2015-07-06 10:45:06	Entrada
35	48600	2015-07-06 10:48:21	Cocina
35	48600	2015-07-06 10:49:16	Entrada
35	48600	2015-07-06 10:59:35	Entrada
35	48600	2015-07-06 11:00:21	Baño pequeño
35	48600	2015-07-06 11:01:02	Habitación 2
35	48600	2015-07-06 11:37:00	Baño pequeño
35	48600	2015-07-06 11:37:46	Entrada
35	48600	2015-07-06 11:37:50	Cocina
35	48600	2015-07-06 11:38:54	Habitación 2
35	48600	2015-07-06 11:43:39	Habitación 1
35	48600	2015-07-06 11:47:55	Entrada
35	48600	2015-07-06 11:50:20	Salon
35	48600	2015-07-06 11:50:47	Habitación 2
35	48600	2015-07-06 11:55:56	Entrada
35	48600	2015-07-06 11:55:58	Salon
35	48600	2015-07-06 11:56:00	Entrada
35	48600	2015-07-06 11:56:41	Salon
35	48600	2015-07-06 11:59:15	Habitación 1
35	48600	2015-07-06 12:01:00	Entrada
35	48600	2015-07-06 12:01:12	Salon
35	48600	2015-07-06 12:02:59	Baño pequeño
35	48600	2015-07-06 12:03:14	Habitación 2
35	48600	2015-07-06 12:04:17	Puerta
35	48600	2015-07-06 12:04:18	Puerta
35	48600	2015-07-06 12:04:18	Puerta
35	48600	2015-07-06 12:04:18	Puerta
35	48600	2015-07-06 12:04:18	Puerta
35	48600	2015-07-06 12:06:45	Entrada
35	48600	2015-07-06 12:07:31	Habitación 1
35	48600	2015-07-06 12:10:53	Baño pequeño
35	48600	2015-07-06 12:51:52	Cocina
35	48600	2015-07-06 13:16:10	Cocina
35	48600	2015-07-06 13:31:08	Cocina
35	48600	2015-07-06 14:05:18	Baño pequeño
35	48600	2015-07-06 14:10:51	Habitación 2
35	48600	2015-07-06 14:19:12	Entrada
35	48600	2015-07-06 14:19:19	Salon
35	48600	2015-07-06 14:33:56	Entrada
35	48600	2015-07-06 15:45:28	Entrada
35	48600	2015-07-06 16:14:10	Entrada
35	48600	2015-07-06 16:15:15	Salon
35	48600	2015-07-06 16:16:06	Baño pequeño
35	48600	2015-07-06 16:27:29	Entrada
35	48600	2015-07-06 16:38:44	Entrada
35	48600	2015-07-06 16:44:23	Entrada
35	48600	2015-07-06 16:59:27	Entrada
35	48600	2015-07-06 16:59:30	Salon
35	48600	2015-07-06 16:59:30	Entrada
35	48600	2015-07-06 16:59:31	Entrada
35	48600	2015-07-06 16:59:34	Salon
35	48600	2015-07-06 17:11:24	Entrada
35	48600	2015-07-06 17:11:25	Salon
35	48600	2015-07-06 17:11:27	Entrada
35	48600	2015-07-06 17:11:54	Salon
35	48600	2015-07-06 17:16:27	Entrada
35	48600	2015-07-06 17:32:40	Entrada
35	48600	2015-07-06 17:53:20	Entrada
35	48600	2015-07-06 18:09:40	Entrada
35	48600	2015-07-06 18:10:33	Salon
35	48600	2015-07-06 18:17:59	Entrada
35	48600	2015-07-06 18:21:00	Salon
35	48600	2015-07-06 18:21:03	Entrada
35	48600	2015-07-06 18:23:29	Salon
35	48600	2015-07-06 18:23:33	Baño pequeño
35	48600	2015-07-06 18:48:24	Entrada
35	48600	2015-07-06 18:48:56	Salon
35	48600	2015-07-06 18:49:21	Puerta
35	48600	2015-07-06 18:49:21	Puerta
35	48600	2015-07-06 18:49:21	Puerta
35	48600	2015-07-06 18:49:21	Puerta
35	48600	2015-07-06 19:25:10	Puerta
35	48600	2015-07-06 19:25:10	Puerta
35	48600	2015-07-06 19:25:10	Puerta
35	48600	2015-07-06 19:25:10	Puerta
35	48600	2015-07-06 19:25:10	Puerta
35	48600	2015-07-06 19:25:13	Entrada
35	48600	2015-07-06 19:29:30	Baño pequeño
35	48600	2015-07-06 19:35:53	Entrada
35	48600	2015-07-06 19:52:05	Entrada
35	48600	2015-07-06 19:52:12	Salon
35	48600	2015-07-06 20:09:21	Entrada
35	48600	2015-07-06 20:15:46	Entrada
35	48600	2015-07-06 20:25:56	Entrada
35	48600	2015-07-06 20:39:23	Entrada
35	48600	2015-07-06 20:57:12	Entrada
35	48600	2015-07-06 21:04:01	Salon
35	48600	2015-07-06 21:15:02	Habitación 2
35	48600	2015-07-06 21:17:06	Entrada
35	48600	2015-07-06 21:17:11	Salon
35	48600	2015-07-06 21:31:37	Habitación 2
35	48600	2015-07-06 21:56:14	Baño pequeño
35	48600	2015-07-06 22:13:58	Baño pequeño
35	48600	2015-07-06 22:22:42	Baño pequeño
35	48600	2015-07-06 22:26:12	Cocina
35	48600	2015-07-06 22:29:46	Habitación 1
35	48600	2015-07-06 22:31:38	Baño pequeño
35	48600	2015-07-06 22:42:41	Cocina
35	48600	2015-07-06 22:47:54	Entrada
35	48600	2015-07-06 22:48:10	Salon
35	48600	2015-07-06 22:59:12	Entrada
35	48600	2015-07-06 23:09:48	Entrada
35	48600	2015-07-06 23:18:28	Salon
35	48600	2015-07-06 23:18:30	Entrada
35	48600	2015-07-06 23:18:47	Salon
35	48600	2015-07-06 23:18:52	Baño pequeño
35	48600	2015-07-06 23:22:02	Habitación 2
35	48600	2015-07-06 23:24:39	Baño pequeño
35	48600	2015-07-06 23:24:42	Entrada
35	48600	2015-07-06 23:24:45	Salon
35	48600	2015-07-06 23:25:01	Entrada
35	48600	2015-07-06 23:32:06	Entrada
35	48600	2015-07-06 23:37:56	Entrada
35	48600	2015-07-06 23:53:01	Entrada
35	48600	2015-07-07 00:03:51	Entrada
35	48600	2015-07-07 00:05:36	Salon
35	48600	2015-07-07 00:22:50	Entrada
35	48600	2015-07-07 00:33:58	Entrada
35	48600	2015-07-07 00:39:50	Entrada
35	48600	2015-07-07 00:47:09	Entrada
35	48600	2015-07-07 00:54:29	Entrada
35	48600	2015-07-07 01:03:33	Entrada
35	48600	2015-07-07 01:22:37	Entrada
35	48600	2015-07-07 01:36:44	Entrada
35	48600	2015-07-07 01:45:24	Entrada
35	48600	2015-07-07 01:52:47	Entrada
35	48600	2015-07-07 01:54:12	Salon
35	48600	2015-07-07 01:54:19	Baño pequeño
35	48600	2015-07-07 01:59:09	Entrada
35	48600	2015-07-07 01:59:52	Salon
35	48600	2015-07-07 02:03:11	Entrada
35	48600	2015-07-07 02:06:32	Salon
35	48600	2015-07-07 02:13:36	Entrada
35	48600	2015-07-07 02:18:48	Entrada
35	48600	2015-07-07 02:29:21	Entrada
35	48600	2015-07-07 02:30:20	Salon
35	48600	2015-07-07 02:31:02	Baño pequeño
35	48600	2015-07-07 09:48:26	Habitación 1
35	48600	2015-07-07 09:51:04	Baño pequeño
35	48600	2015-07-07 09:51:05	Entrada
35	48600	2015-07-07 09:51:13	Baño pequeño
35	48600	2015-07-07 10:18:01	Baño pequeño
35	48600	2015-07-07 10:34:02	Cocina
35	48600	2015-07-07 10:40:55	Cocina
35	48600	2015-07-07 10:40:57	Entrada
35	48600	2015-07-07 10:44:11	Salon
35	48600	2015-07-07 10:44:12	Entrada
35	48600	2015-07-07 10:44:15	Cocina
35	48600	2015-07-07 10:50:11	Cocina
35	48600	2015-07-07 11:28:05	Entrada
35	48600	2015-07-07 11:28:07	Salon
35	48600	2015-07-07 11:28:32	Entrada
35	48600	2015-07-07 11:29:18	Baño pequeño
35	48600	2015-07-07 11:29:42	Habitación 1
35	48600	2015-07-07 11:48:43	Baño pequeño
35	48600	2015-07-07 11:50:47	Entrada
35	48600	2015-07-07 11:51:30	Baño pequeño
35	48600	2015-07-07 11:56:15	Entrada
35	48600	2015-07-07 11:56:35	Puerta
35	48600	2015-07-07 11:56:35	Puerta
35	48600	2015-07-07 11:56:35	Puerta
35	48600	2015-07-07 11:56:35	Puerta
35	48600	2015-07-07 11:56:35	Puerta
35	48600	2015-07-07 12:27:46	Puerta
35	48600	2015-07-07 12:27:46	Puerta
35	48600	2015-07-07 12:27:46	Puerta
35	48600	2015-07-07 12:27:46	Puerta
35	48600	2015-07-07 12:27:46	Puerta
35	48600	2015-07-07 12:27:47	Entrada
35	48600	2015-07-07 12:28:43	Baño pequeño
35	48600	2015-07-07 12:31:03	Habitación 2
35	48600	2015-07-07 12:31:12	Baño pequeño
35	48600	2015-07-07 12:31:14	Entrada
35	48600	2015-07-07 12:31:59	Baño pequeño
35	48600	2015-07-07 12:35:01	Habitación 2
35	48600	2015-07-07 12:35:12	Baño pequeño
35	48600	2015-07-07 12:35:57	Cocina
35	48600	2015-07-07 12:38:30	Baño pequeño
35	48600	2015-07-07 12:54:13	Baño pequeño
35	48600	2015-07-07 13:10:55	Entrada
35	48600	2015-07-07 13:11:10	Baño pequeño
35	48600	2015-07-07 13:29:41	Baño pequeño
35	48600	2015-07-07 13:42:17	Habitación 2
35	48600	2015-07-07 14:02:44	Habitación 2
35	48600	2015-07-07 14:06:03	Baño pequeño
35	48600	2015-07-07 14:11:45	Baño pequeño
35	48600	2015-07-07 14:19:53	Cocina
35	48600	2015-07-07 14:21:23	Baño pequeño
35	48600	2015-07-07 14:29:36	Baño pequeño
35	48600	2015-07-07 14:29:37	Entrada
35	48600	2015-07-07 14:29:42	Cocina
35	48600	2015-07-07 15:01:52	Baño pequeño
35	48600	2015-07-07 15:29:16	Entrada
35	48600	2015-07-07 15:29:18	Salon
35	48600	2015-07-07 15:29:38	Entrada
35	48600	2015-07-07 15:49:07	Entrada
35	48600	2015-07-07 15:49:56	Salon
35	48600	2015-07-07 15:59:28	Entrada
35	48600	2015-07-07 16:04:36	Entrada
35	48600	2015-07-07 16:14:07	Entrada
35	48600	2015-07-07 16:14:11	Salon
35	48600	2015-07-07 16:14:16	Baño pequeño
35	48600	2015-07-07 16:14:42	Salon
35	48600	2015-07-07 16:35:06	Entrada
35	48600	2015-07-07 16:43:00	Entrada
35	48600	2015-07-07 16:50:00	Salon
35	48600	2015-07-07 16:50:46	Entrada
35	48600	2015-07-07 16:51:00	Baño pequeño
35	48600	2015-07-07 16:59:37	Habitación 2
35	48600	2015-07-07 17:06:32	Baño pequeño
35	48600	2015-07-07 17:06:35	Entrada
35	48600	2015-07-07 17:12:29	Entrada
35	48600	2015-07-07 17:14:11	Puerta
35	48600	2015-07-07 17:14:11	Puerta
35	48600	2015-07-07 17:14:11	Puerta
35	48600	2015-07-07 17:14:11	Puerta
35	48600	2015-07-07 17:14:11	Puerta
35	48600	2015-07-07 17:14:18	Baño pequeño
35	48600	2015-07-07 20:37:32	Puerta
35	48600	2015-07-07 20:37:32	Puerta
35	48600	2015-07-07 20:37:32	Puerta
35	48600	2015-07-07 20:37:33	Puerta
35	48600	2015-07-07 20:37:35	Entrada
35	48600	2015-07-07 20:38:15	Baño pequeño
35	48600	2015-07-07 20:40:57	Puerta
35	48600	2015-07-07 20:40:57	Puerta
35	48600	2015-07-07 20:40:57	Puerta
35	48600	2015-07-07 20:40:58	Entrada
35	48600	2015-07-07 20:43:20	Puerta
35	48600	2015-07-07 20:43:20	Puerta
35	48600	2015-07-07 20:43:20	Puerta
35	48600	2015-07-07 20:43:20	Puerta
35	48600	2015-07-07 20:44:39	Baño pequeño
35	48600	2015-07-07 20:44:43	Entrada
35	48600	2015-07-07 20:45:16	Baño pequeño
35	48600	2015-07-07 20:50:05	Entrada
35	48600	2015-07-07 20:50:35	Baño pequeño
35	48600	2015-07-07 21:06:17	Entrada
35	48600	2015-07-07 21:27:28	Entrada
35	48600	2015-07-07 21:29:43	Baño pequeño
35	48600	2015-07-07 21:30:14	Habitación 1
35	48600	2015-07-07 21:32:44	Baño pequeño
35	48600	2015-07-07 21:33:48	Entrada
35	48600	2015-07-07 22:04:29	Baño pequeño
35	48600	2015-07-07 23:02:43	Baño pequeño
35	48600	2015-07-07 23:05:49	Entrada
35	48600	2015-07-07 23:09:02	Salon
35	48600	2015-07-07 23:09:10	Entrada
35	48600	2015-07-07 23:33:14	Entrada
